time,COORDx_11,COORDx_12,COORDx_13,COORDx_14,COORDx_15,COORDx_16,COORDx_17,COORDx_18,COORDx_21,COORDx_22,COORDx_23,COORDx_24,COORDx_25,COORDx_26,COORDx_27,COORDx_28,COORDy_11,COORDy_12,COORDy_13,COORDy_14,COORDy_15,COORDy_16,COORDy_17,COORDy_18,COORDy_21,COORDy_22,COORDy_23,COORDy_24,COORDy_25,COORDy_26,COORDy_27,COORDy_28,COORDz_11,COORDz_12,COORDz_13,COORDz_14,COORDz_15,COORDz_16,COORDz_17,COORDz_18,COORDz_21,COORDz_22,COORDz_23,COORDz_24,COORDz_25,COORDz_26,COORDz_27,COORDz_28,Ux_11,Ux_12,Ux_13,Ux_14,Ux_15,Ux_16,Ux_17,Ux_18,Ux_21,Ux_22,Ux_23,Ux_24,Ux_25,Ux_26,Ux_27,Ux_28,Uy_11,Uy_12,Uy_13,Uy_14,Uy_15,Uy_16,Uy_17,Uy_18,Uy_21,Uy_22,Uy_23,Uy_24,Uy_25,Uy_26,Uy_27,Uy_28,Uz_11,Uz_12,Uz_13,Uz_14,Uz_15,Uz_16,Uz_17,Uz_18,Uz_21,Uz_22,Uz_23,Uz_24,Uz_25,Uz_26,Uz_27,Uz_28,cx_1,cy_1,cz_1,cx_2,cy_2,cz_2
0.4998849462668623,-0.5,0.5,0.5,-0.5,-0.4925012509820041,0.507498749017996,0.507498749017996,-0.4925012509820041,4.5,5.492543505998056,5.492543505998056,4.5,4.5,5.492543505998056,5.492543505998056,4.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,-0.5,0.5089966994816988,0.5089966994816988,0.5089966994816988,0.5089966994816988,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0074987490179959275,0.0074987490179959275,0.0074987490179959275,0.0074987490179959275,0.0,-0.007456494001944047,-0.007456494001944047,0.0,0.0,-0.007456494001944047,-0.007456494001944047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008996699481698777,0.008996699481698777,0.008996699481698777,0.008996699481698777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037493745089979616,0.0,0.0,4.996271752999029,0.004498349740849394,0.0
0.5498836136754477,-0.5,0.5,0.5,-0.5,-0.49166777319630295,0.508332226803697,0.508332226803697,-0.49166777319630295,4.5,5.491595658294515,5.491595658294515,4.5,4.5,5.491595658294515,5.491595658294515,4.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,-0.5,0.5099966728298705,0.5099966728298705,0.5099966728298705,0.5099966728298705,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.008332226803697065,0.008332226803697065,0.008332226803697065,0.008332226803697065,0.0,-0.008404341705484987,-0.008404341705484987,0.0,0.0,-0.008404341705484987,-0.008404341705484987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009996672829870499,0.009996672829870499,0.009996672829870499,0.009996672829870499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166113401848526,0.0,0.0,4.995797829147257,0.004998336414935259,0.0
0.5998681331143674,-0.5,0.5,0.5,-0.5,-0.4908345312572562,0.5091654687427438,0.5091654687427438,-0.4908345312572562,4.5,5.4906475859531945,5.4906475859531945,4.5,4.5,5.4906475859531945,5.4906475859531945,4.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,-0.5,0.5109963632186488,0.5109963632186488,0.5109963632186488,0.5109963632186488,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.009165468742743849,0.009165468742743849,0.009165468742743849,0.009165468742743849,0.0,-0.009352414046805257,-0.009352414046805257,0.0,0.0,-0.009352414046805257,-0.009352414046805257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010996363218648872,0.010996363218648872,0.010996363218648872,0.010996363218648872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00458273437137191,0.0,0.0,4.995323792976597,0.005498181609324429,0.0
0.6498590345302534,-0.5,0.5,0.5,-0.5,-0.4900011829306533,0.5099988170693467,0.5099988170693467,-0.4900011829306533,4.5,5.4896992775373015,5.4896992775373015,4.5,4.5,5.4896992775373015,5.4896992775373015,4.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,-0.5,0.5119961812469666,0.5119961812469666,0.5119961812469666,0.5119961812469666,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.009998817069346671,0.009998817069346671,0.009998817069346671,0.009998817069346671,0.0,-0.010300722462698165,-0.010300722462698165,0.0,0.0,-0.010300722462698165,-0.010300722462698165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119961812469666,0.0119961812469666,0.0119961812469666,0.0119961812469666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999408534673344,0.0,0.0,4.994849638768651,0.00599809062348329,0.0
0.6999988888054618,-0.5,0.5,0.5,-0.5,-0.4891653515598856,0.5108346484401144,0.5108346484401144,-0.4891653515598856,4.5,5.48874833541718,5.48874833541718,4.5,4.5,5.48874833541718,5.48874833541718,4.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,-0.5,0.5129989783324708,0.5129989783324708,0.5129989783324708,0.5129989783324708,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.010834648440114378,0.010834648440114378,0.010834648440114378,0.010834648440114378,0.0,-0.011251664582819707,-0.011251664582819707,0.0,0.0,-0.011251664582819707,-0.011251664582819707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01299897833247074,0.01299897833247074,0.01299897833247074,0.01299897833247074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005417324220057196,0.0,0.0,4.994374167708591,0.00649948916623537,0.0
0.7499919298365639,-0.5,0.5,0.5,-0.5,-0.48833196756589714,0.5116680324341029,0.5116680324341029,-0.48833196756589714,4.5,5.487800685131036,5.487800685131036,4.5,4.5,5.487800685131036,5.487800685131036,4.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,-0.5,0.5139988391530927,0.5139988391530927,0.5139988391530927,0.5139988391530927,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.011668032434102861,0.011668032434102861,0.011668032434102861,0.011668032434102861,0.0,-0.012199314868963276,-0.012199314868963276,0.0,0.0,-0.012199314868963276,-0.012199314868963276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013998839153092787,0.013998839153092787,0.013998839153092787,0.013998839153092787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00583401621705143,0.0,0.0,4.993900342565518,0.006999419576546373,0.0
0.7999718753151105,-0.5,0.5,0.5,-0.5,-0.48749880187476974,0.5125011981252302,0.5125011981252302,-0.48749880187476974,4.5,5.48685378685359,5.48685378685359,4.5,4.5,5.48685378685359,5.48685378685359,4.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,-0.5,0.5149984380626638,0.5149984380626638,0.5149984380626638,0.5149984380626638,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.012501198125230253,0.012501198125230253,0.012501198125230253,0.012501198125230253,0.0,-0.013146213146409883,-0.013146213146409883,0.0,0.0,-0.013146213146409883,-0.013146213146409883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014998438062663735,0.014998438062663735,0.014998438062663735,0.014998438062663735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006250599062615124,0.0,0.0,4.993426893426795,0.007499219031331883,0.0
0.8499634667730126,-0.5,0.5,0.5,-0.5,-0.4866654420451665,0.5133345579548335,0.5133345579548335,-0.4866654420451665,4.5,5.485907217717366,5.485907217717366,4.5,4.5,5.485907217717366,5.485907217717366,4.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,-0.5,0.5159982698918218,0.5159982698918218,0.5159982698918218,0.5159982698918218,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.013334557954833516,0.013334557954833516,0.013334557954833516,0.013334557954833516,0.0,-0.01409278228263377,-0.01409278228263377,0.0,0.0,-0.01409278228263377,-0.01409278228263377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0159982698918218,0.0159982698918218,0.0159982698918218,0.0159982698918218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667278977416757,0.0,0.0,4.992953608858683,0.007999134945910938,0.0
0.8999600678886395,-0.5,0.5,0.5,-0.5,-0.48583199870456895,0.514168001295431,0.514168001295431,-0.48583199870456895,4.5,5.484961475682008,5.484961475682008,4.5,4.5,5.484961475682008,5.484961475682008,4.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,-0.5,0.5169982019141344,0.5169982019141344,0.5169982019141344,0.5169982019141344,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.014168001295431056,0.014168001295431056,0.014168001295431056,0.014168001295431056,0.0,-0.015038524317992408,-0.015038524317992408,0.0,0.0,-0.015038524317992408,-0.015038524317992408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01699820191413433,0.01699820191413433,0.01699820191413433,0.01699820191413433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007084000647715527,0.0,0.0,4.992480737841004,0.008499100957067185,0.0
0.949956078807856,-0.5,0.5,0.5,-0.5,-0.4849985652025456,0.5150014347974544,0.5150014347974544,-0.4849985652025456,4.5,5.484016613704046,5.484016613704046,4.5,4.5,5.484016613704046,5.484016613704046,4.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,-0.5,0.5179981221325186,0.5179981221325186,0.5179981221325186,0.5179981221325186,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.015001434797454399,0.015001434797454399,0.015001434797454399,0.015001434797454399,0.0,-0.015983386295953757,-0.015983386295953757,0.0,0.0,-0.015983386295953757,-0.015983386295953757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017998122132518654,0.017998122132518654,0.017998122132518654,0.017998122132518654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007500717398727208,0.0,0.0,4.992008306852023,0.00899906106625932,0.0
0.9999514648398112,-0.5,0.5,0.5,-0.5,-0.4841651421173929,0.5158348578826071,0.5158348578826071,-0.4841651421173929,4.5,5.483072561775815,5.483072561775815,4.5,4.5,5.483072561775815,5.483072561775815,4.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,-0.5,0.5189980298531578,0.5189980298531578,0.5189980298531578,0.5189980298531578,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.015834857882607082,0.015834857882607082,0.015834857882607082,0.015834857882607082,0.0,-0.016927438224185236,-0.016927438224185236,0.0,0.0,-0.016927438224185236,-0.016927438224185236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018998029853157763,0.018998029853157763,0.018998029853157763,0.018998029853157763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00791742894130354,0.0,0.0,4.991536280887908,0.009499014926578897,0.0
1.0499364465645173,-0.5,0.5,0.5,-0.5,-0.48333189247204206,0.516668107527958,0.516668107527958,-0.48333189247204206,4.5,5.482129867124629,5.482129867124629,4.5,4.5,5.482129867124629,5.482129867124629,4.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,-0.5,0.5199977294876519,0.5199977294876519,0.5199977294876519,0.5199977294876519,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.016668107527957964,0.016668107527957964,0.016668107527957964,0.016668107527957964,0.0,-0.017870132875371217,-0.017870132875371217,0.0,0.0,-0.017870132875371217,-0.017870132875371217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01999772948765191,0.01999772948765191,0.01999772948765191,0.01999772948765191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008334053763978992,0.0,0.0,4.991064933562314,0.009998864743825941,0.0
